EIN2,F9_00_ORG_NAME_L1,F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_08_REV_PROG_DESC
EIN-25-0974324,CENTER FOR HEARING & DEAF SERVICES INC,PITTSBURGH,PA,900099.0
EIN-25-0974327,REFORMED PRESBYTERIAN WOMANS ASSN,PITTSBURGH,PA,623000.0
EIN-25-0979360,GREENVILLE AREA PUBLIC LIBRARY ASSOCIATION,GREENVILLE,PA,611710.0
EIN-25-0979365,CARE FOR CHILDREN,BRADFORD,PA,900099.0
EIN-25-0979369,PRESBYTERIAN HOMES IN THE PRESBYTERY OF LAKE ERIE,ERIE,PA,623000.0
EIN-25-0981135,BETHLEN HOME OF THE HUNGARIAN REFORMED FEDERATION OF AMERICA,LIGONIER,PA,623000.0
EIN-25-0981137,F H BUHL CLUB,SHARON,PA,713940.0
EIN-25-0981138,CAMBRIDGE SPRINGS PUBLIC LIBRARY ASSOCIATION,CAMBRIDG SPGS,PA,561990.0
EIN-25-0981531,LAUGHLIN MEMORIAL FREE LIBRARY,AMBRIDGE,PA,611710.0
EIN-25-0984601,BEGINNINGS INC,JOHNSTOWN,PA,624100.0
EIN-25-0987246,RUTH M SMITH CENTER,SHEFFIELD,PA,900099.0
EIN-25-0987251,TUESDAY MUSICAL CLUB,PITTSBURGH,PA,711190.0
EIN-25-0990591,LUTHERAN HOME FOR THE AGED,ERIE,PA,623000.0
EIN-25-0993391,BEAVER COUNTY YOUNG MENS CHRISTIAN ASSOCIATION,NEW BRIGHTON,PA,713940.0
EIN-25-0995759,CHILDRENS AID SOCIETY OF MERCER COUNTY,MERCER,PA,624100.0
EIN-25-0995763,INDIANA FREE LIBRARY INCORPORATED,INDIANA,PA,900099.0
EIN-25-0995783,YOUNG MENS CHRISTIAN ASSOCIATION OF WARREN PA,WARREN,PA,900099.0
EIN-25-0998189,WARREN LIBRARY ASSOCIATION,WARREN,PA,900099.0
EIN-25-0998192,WESTMORELAND FAYETTE HISTORICAL SOCIETY,SCOTTDALE,PA,713990.0
EIN-25-1007367,WINDBER FIRE COMPANY NO 1,WINDBER,PA,621910.0
EIN-25-1017587,GRANT FOUNDATION,PITTSBURGH,PA,624200.0
EIN-25-1017659,SEVILLE VOLUNTEER FIRE DEPT,PITTSBURGH,PA,531390.0
EIN-25-1021791,MCCORD MEMORIAL LIBRARY ASSOCIATION,NORTH EAST,PA,611710.0
EIN-25-1028117,MERCER AREA LIBRARY INC,MERCER,PA,611710.0
EIN-25-1028128,YOUNG MENS CHRISTIAN ASSOCIATION OF BROOKVILLE PA,BROOKVILLE,PA,713940.0
EIN-25-1029714,PINE-RICHLAND YOUTH CENTER,GIBSONIA,PA,624110.0
EIN-25-1031938,B F JONES MEMORIAL LIBRARY,ALIQUIPPA,PA,611710.0
EIN-25-1032621,YOUNG MENS CHRISTIAN ASSOCIATION OF CORRY,CORRY,PA,713940.0
EIN-25-1041249,CAMP HARMONY INC,HOOVERSVILLE,PA,900099.0
EIN-25-1041250,CATHOLIC CHARITIES COUNSELING AND ADOPTION SERVICES INC,ERIE,PA,624100.0
EIN-25-1044076,BROWNSVILLE FREE PUBLIC LIBRARY,BROWNSVILLE,PA,900099.0
EIN-25-1051741,REBECCA M ARTHURS MEMORIAL LIBRARY ASSOCIATION,BROOKVILLE,PA,519100.0
EIN-25-1053485,WESTERN PENNSYLVANIA CONSERVANCY,PITTSBURGH,PA,713990.0
EIN-25-1054182,SCOTTDALE COMMUNITY CIVIC AND INDUSTRIAL ASSOCIATION INC,SCOTTDALE,PA,522291.0
EIN-25-1058062,SENECA HILLS BIBLE CONFERENCE,POLK,PA,721210.0
EIN-25-1064871,WORLD AFFAIRS COUNCIL OF PITTSBURGH,PITTSBURGH,PA,900099.0
EIN-25-1065148,GROVE CITY COLLEGE,GROVE CITY,PA,611600.0
EIN-25-1072290,THE A F DOBLER HOSE AND LADDER,GIRARD,PA,621910.0
EIN-25-1072365,HEMPFIELD VOLUNTEER FIRE COMPANY NO 4 OF BOVARD RELIEF ASSOCIATION,BOVARD,PA,624110.0
EIN-25-1073129,BEAVER COUNTY CANCER AND HEART ASSOCIATION INC,MONACA,PA,812900.0
EIN-25-1073144,SAINT MARYS HOME OF ERIE,ERIE,PA,623000.0
EIN-25-1089374,VERNON VOLUNTEER FIRE DEPT & RELIEF ASSOC,MEADVILLE,PA,624200.0
EIN-25-1090680,FORT LIGONIER ASSOCIATION,LIGONIER,PA,900099.0
EIN-25-1093617,CAMP NOTRE DAME,FAIRVIEW,PA,713990.0
EIN-25-1094925,SCOTTDALE FREE PUBLIC LIBRARY,SCOTTDALE,PA,900099.0
EIN-25-1100699,ALLEGHENIES UNLIMITED CARE PROVIDERS,JOHNSTOWN,PA,900099.0
EIN-25-1101651,REHABILITATION CENTER AND WORKSHOP INC,GREENSBURG,PA,310000.0
EIN-25-1103718,PUBLIC LIBRARY ASSOC OF BETHEL BOROUGH,BETHEL PARK,PA,900099.0
EIN-25-1114213,ERIE ZOOLOGICAL SOCIETY,ERIE,PA,900099.0
EIN-25-1114897,HAP EDUACTION AND RESEARCH SERVICES,HARRISBURG,PA,900099.0
EIN-25-1115026,GOODWILL OF THE SOUTHERN ALLEGHENIES INC,WINDBER,PA,453310.0
EIN-25-1117114,YOUNGWOOD AREA PARK AND POOL ENTERPRISE INC,YOUNGWOOD,PA,900099.0
EIN-25-1117999,YOUNG WOMENS CHRISTIAN ASSOCIATION OF WESTMORLAND COUNTY,GREENSBURG,PA,713910.0
EIN-25-1119036,NORWIN PUBLIC LIBRARY ASSN,IRWIN,PA,900099.0
EIN-25-1124053,NORTHERN TIER REGIONAL LIBRARY ASSOCIATION,GIBSONIA,PA,900099.0
EIN-25-1128155,PENN MONT ACADEMY,HOLLIDAYSBURG,PA,611710.0
EIN-25-1128765,MARS PUBLIC LIBRARY ASSOCIATION,MARS,PA,900099.0
EIN-25-1144791,VALLONIA INDUSTRIES,MEADVILLE,PA,900099.0
EIN-25-1145890,MT LEBANON BASEBALL ASSOCIATION,PITTSBURGH,PA,713940.0
EIN-25-1145892,SOCIETY FOR THE PRESERVATION OF THE DUQUESNE HEIGHTS INCLINE,PITTSBURGH,PA,485000.0
EIN-25-1150435,PENNSYLVANIA STATE ASSOCIATION OF COUNTY FAIRS,WATTSBURG,PA,713990.0
EIN-25-1151164,HUNTINGDON COUNTY AGRICULTURAL ASSN INC,HUNTINGDON,PA,713990.0
EIN-25-1151974,EARLY LEARNING INSTITUTE,PITTSBURGH,PA,611600.0
EIN-25-1154358,TYRONE AREA PUBLIC LIBRARY,TYRONE,PA,900099.0
EIN-25-1154706,MON VALLEY ALLIANCE FOUNDATION INC,CHARLEROI,PA,531390.0
EIN-25-1155015,CITIZENS AMBULANCE SERVICE INC,INDIANA,PA,621910.0
EIN-25-1155822,AMERICAN FORAGE AND GRASSLAND COUNCIL,BEREA,KY,611699.0
EIN-25-1156265,COMMUNITY ACTION INC,PUNXSUTAWNEY,PA,561499.0
EIN-25-1157129,NEIGHBORHOOD LEGAL SERVICES ASSOCIATION,PITTSBURGH,PA,541100.0
EIN-25-1157259,BIG BROTHERS BIG SISTERS OF BLAIR COUNTY,ALTOONA,PA,611710.0
EIN-25-1158140,GERMAN-MASONTOWN PUBLIC LIBRARY,MASONTOWN,PA,999999.0
EIN-25-1158827,THE LUTHERAN HOME AT KANE,KANE,PA,623000.0
EIN-25-1185492,STUDENT ASSOCIATION INC,CALIFORNIA,PA,532000.0
EIN-25-1186708,PACE SCHOOL,PITTSBURGH,PA,611600.0
EIN-25-1187067,VALLEY VIEW HAVEN INC,BELLEVILLE,PA,623000.0
EIN-25-1189671,JOHN CARROLL AREA AMBULANCE ASSOC,CARROLLTOWN,PA,621910.0
EIN-25-1189696,SHENANGO PRESBYTERIAN SENIOR CARE,NEW WILMNGTN,PA,623000.0
EIN-25-1190452,WESTERN PENNSYLVANIA OPERATING ENGINEERS & JOINT APPRENTICESHIP,NEW ALEXANDRI,PA,900099.0
EIN-25-1191545,YMCA INDIANA COUNTY PENNSYLVANIA,INDIANA,PA,713940.0
EIN-25-1196957,ANCHORPOINT COUNSELING MINISTRY INC,PITTSBURGH,PA,624100.0
EIN-25-1197199,COMMUNITY COUNTRY DAY SCHOOL,ERIE,PA,611600.0
EIN-25-1201331,NORTHWESTERN LEGAL SERVICES FKA LEGAL SERVICES FOR NORTH WESTERN P,ERIE,PA,900099.0
EIN-25-1202393,HARRIET TUBMAN TERRACE INC,PITTSBURGH,PA,532000.0
EIN-25-1202426,RIDGWAY AMBULANCE CORP,RIDGWAY,PA,1.0
EIN-25-1202956,WESTMORELAND COUNTY HISTORICAL SOCIETY,GREENSBURG,PA,713990.0
EIN-25-1203214,INSPIRATION TIME INC,WATERFORD,PA,515100.0
EIN-25-1205389,CENTRAL PENNSYLVANIA FESTIVAL OF THE ARTS INC,STATE COLLEGE,PA,711300.0
EIN-25-1211464,ST MARTIN CENTER,ERIE,PA,624410.0
EIN-25-1211863,COMMUNITY CARE CONNECTIONS INC,BUTLER,PA,623990.0
EIN-25-1213435,AMERICAN PHILATELIC RESEARCH LIBRARY,BELLEFONTE,PA,531120.0
EIN-25-1213447,FAIRFIELD HOSE COMPANY,ERIE,PA,621910.0
EIN-25-1214061,JEFFERSON COUNTY EMS INC,PUNXSUTAWNEY,PA,621910.0
EIN-25-1214797,SAINT JOHN XXIII HOME,HERMITAGE,PA,623000.0
EIN-25-1215468,LEMOYNE COMMUNITY CENTER,WASHINGTON,PA,900099.0
EIN-25-1215568,LAWRENCE COUNTY FARM SHOW INC,NEW CASTLE,PA,713990.0
EIN-25-1215933,STATE COLLEGE AREA MEALS-ON-WHEELS,STATE COLLEGE,PA,624210.0
EIN-25-1217436,GUY AND MARY FELT MANOR INCORPORATED,EMPORIUM,PA,623000.0
EIN-25-1218001,SERVICES FOR THE HOME BOUND OF FRANKLIN COUNTY INC,CHAMBERSBURG,PA,900099.0
EIN-25-1219187,UNITED WAY OF VENANGO COUNTY INC,RENO,PA,900099.0
EIN-25-1220118,THOMAS CAMPBELL APARTMENTS INC,WASHINGTON,PA,531110.0
EIN-25-1220659,PORTAGE AREA AMBULANCE ASSOCIATION,PORTAGE,PA,512000.0
EIN-25-1222574,SEWICKLEY TOWNSHIP PUBLIC LIBRARY,HERMINIE,PA,900099.0
EIN-25-1222792,STO-ROX NEIGHBORHOOD HEALTH COUNCIL INC,MCKEES ROCKS,PA,624100.0
EIN-25-1222869,VALLEY AMBULANCE AUTHORITY,CORAOPOLIS,PA,621910.0
EIN-25-1229491,EMERGENCY MEDICAL SERVICE INSTITUTE,PITTSBURGH,PA,621990.0
EIN-25-1231891,ERIE REGIONAL CHAMBER AND GROWTH PARTNERSHIP,ERIE,PA,561499.0
EIN-25-1231913,MAHAFFEY COMMUNITY AMBULANCE SERVICE,MAHAFFEY,PA,621910.0
EIN-25-1232391,GEHMANS MENNONITE SCHOOL,DENVER,PA,611000.0
EIN-25-1234936,CAMBRIA COUNTY CHILD DEVELOPMENT CORPORATION,EBENSBURG,PA,624410.0
EIN-25-1240475,COMMUNITY SERVICES OF VENANGO COUNTY,OIL CITY,PA,624100.0
EIN-25-1242571,THE OPEN DOOR OF INDIANA PENNSYLVANIA,INDIANA,PA,624310.0
EIN-25-1247946,CBM MINISTRIES INC,GREENCASTLE,PA,900099.0
EIN-25-1253085,MONROEVILLE FIRE CO 6,MONROEVILLE,PA,621910.0
EIN-25-1254194,CRESSON LAKE PLAYHOUSE,EBENSBURG,PA,711110.0
EIN-25-1255591,BROAD ACRES NURSING HOME ASSOCIATION,WELLSBORO,PA,623000.0
EIN-25-1256915,CLARION UNIVERSIY FOUNDATION INC,CLARION,PA,532000.0
EIN-25-1262246,ROOFERS AND WATERPROOFERS LOCAL 37 JOINT APPRENTICESHIP AND JOURNEYMA,BELLEVUE,PA,900099.0
EIN-25-1263463,SWEETWATER ART CENTER,SEWICKLEY,PA,900099.0
EIN-25-1264376,WOMENS CENTER & SHELTER OF GREATER PGH,PITTSBURGH,PA,624100.0
EIN-25-1265412,PENNSYLVANIA RECREATION AND PARK SOCIETY,STATE COLLEGE,PA,900099.0
EIN-25-1269322,PENN AREA LIBRARY ASSOCIATION,HARRISON CITY,PA,611710.0
EIN-25-1269524,SAFENET DOMESTIC VIOLENCE SAFETY NETWORK INC,ERIE,PA,624100.0
EIN-25-1269763,BULLSKIN TOWNSHIP VOLUNTEER FIRE COMPANY AND RELIEF ASSOCIATION,CONNELLSVILLE,PA,900099.0
EIN-25-1270081,MARKLESBURG VOLUNTEER FIRE COMPANY 1,JAMES CREEK,PA,485990.0
EIN-25-1271659,SOUTHERN ALLEGHENIES MUSEUM OF ART,LORETTO,PA,900099.0
EIN-25-1282982,RICHHILL AGRICULTURAL SOCIETY,WIND RIDGE,PA,110000.0
EIN-25-1283921,WARREN SPORTS BOOSTERS INC,WARREN,PA,900099.0
EIN-25-1285772,AUSTIN VOLUNTEER FIRE COMPANY INC,AUSTIN,PA,541610.0
EIN-25-1286448,RAILROADERS HERITAGE CORPORATION,ALTOONA,PA,900099.0
EIN-25-1287038,PORT AREA AMBULANCE SERVICE INC,PORT ALLEGANY,PA,621910.0
EIN-25-1287148,NATIONAL DUNCAN GLASS SOCIETY INC,WASHINGTON,PA,900099.0
EIN-25-1288252,KUHL HOSE CO,ERIE,PA,621910.0
EIN-25-1290469,BLOOMFIELD-GARFIELD CORP,PITTSBURGH,PA,624110.0
EIN-25-1292467,CAMBRIDGE AREA VOLUNTEER AMBULANCE SERVICE INC,CAMBRIDG SPGS,PA,621910.0
EIN-25-1294765,MT JEWETT AREA AMBULANCE ASSOCIATION INC,MOUNT JEWETT,PA,621910.0
EIN-25-1295503,WESTERN POCONO COMMUNITY LIBRARY,BRODHEADSVLLE,PA,900099.0
EIN-25-1295764,SUGAR GROVE FREE LIBRARY ASSOCIATION,SUGAR GROVE,PA,900099.0
EIN-25-1296725,CRIME VICTIM CENTER OF ERIE COUNTY INC,ERIE,PA,624100.0
EIN-25-1297197,ST THOMAS TOWNSHIP VOLUNTEER FIRE & RESCUE CO INC,ST THOMAS,PA,621910.0
EIN-25-1298611,LIGONIER MINISTRIES INC,SANFORD,FL,611600.0
EIN-25-1300356,PRIMARY CARE HEALTH SERVICES,PITTSBURGH,PA,621400.0
EIN-25-1300417,RICHLAND TOWNSHIP VOLUNTEER FIREMANS ASSOCIATION,JOHNSTOWN,PA,621910.0
EIN-25-1302760,PLEASANT RIDGE MANOR,GIRARD,PA,623000.0
EIN-25-1303739,CHRISTIAN YOUTH CRUSADE,SOMERSET,PA,721210.0
EIN-25-1304338,ROSTRAVER WEST NEWTON EMS,BELLE VERNON,PA,621910.0
EIN-25-1305780,CRANBERRY PUBLIC LIBRARY INC,CRANBERRY TWP,PA,900099.0
EIN-25-1305988,PARISH MANSIONS,SEWICKLEY,PA,533110.0
EIN-25-1306753,BENNETTS VALLEY AMBULANCE INC,PENFIELD,PA,621910.0
EIN-25-1307539,PENNSYLVANIA STATE ASSOCIATION OF COUNTY FAIRS,FRANKLIN,PA,900099.0
EIN-25-1308522,MILTON HERSHEY SCHOOL ALUMNI ASSN,HERSHEY,PA,900099.0
EIN-25-1308931,LAUREL VALLEY SENIOR CITIZEN CENTER,NEW FLORENCE,PA,624110.0
EIN-25-1309256,COMMUNITY HEALTH CLINIC INC,NEW KENSINGTON,PA,621400.0
EIN-25-1312765,PENNSYLVANIA GUILD OF CRAFTSMAN,LANCASTER,PA,900099.0
EIN-25-1313958,SUSQUE VIEW HOME INC,LOCK HAVEN,PA,623000.0
EIN-25-1314326,MCCANDLESS-FRANKLIN PARK AMBULANCE AUTHORITY,INGOMAR,PA,621910.0
EIN-25-1315791,PENN-TRAFFORD BAND PARENTS ASSOCIATION,HARRISON CITY,PA,711300.0
EIN-25-1320272,RONALD MCDONALD HOUSE CHARITIES OF PITTSBURGH AND MORGANTOWN INC,PITTSBURGH,PA,721000.0
EIN-25-1322951,RE-CREATION USA INC,PORT TREVORTN,PA,711130.0
EIN-25-1323561,HOMER-CENTER RECREATION AND PARK BOARD INC,HOMER CITY,PA,713990.0
EIN-25-1324559,AUDUBON SOCIETY OF WESTERN PENNSYLVANIA INC,PITTSBURGH,PA,611710.0
EIN-25-1331207,CENTRAL PENNSYLVANIA CHRISTIAN INSTITUTE INC,STATE COLLEGE,PA,900099.0
EIN-25-1331716,BRADDOCK CARNEGIE LIBRARY ASSOCIATION,BRADDOCK,PA,900099.0
EIN-25-1332885,CENTER FOR ORGAN RECOVERY AND EDUCATION,PITTSBURGH,PA,900099.0
EIN-25-1336799,OLD BEDFORD VILLAGE INC,BEDFORD,PA,900099.0
EIN-25-1337059,FORWARD HOUSING CORPORATION,PITTSBURGH,PA,624200.0
EIN-25-1337424,WEST DEER EMERGENCY MEDICAL SERVICES,CHESWICK,PA,621910.0
EIN-25-1338317,WOMENS CENTER OF BEAVER COUNTY,BEAVER,PA,624200.0
EIN-25-1338941,THE MATTRESS FACTORY,PITTSBURGH,PA,713990.0
EIN-25-1339244,AMATEUR ASTRONOMERS ASSOCIATION OF PITTSBURGH INC,GLENSHAW,PA,541900.0
EIN-25-1339556,COUNCIL OF HUMAN DIGNITY OF DUBOIS,DUBOIS,PA,531110.0
EIN-25-1339580,MARS HOUSING INC,MARS,PA,531110.0
EIN-25-1339836,BLACKBURN CENTER INC,GREENSBURG,PA,624100.0
EIN-25-1340027,COMMUNITY COUNSELING CENTER OF MERCER COUNTY,HERMITAGE,PA,624100.0
EIN-25-1340417,ROSS-WEST VIEW EMERGENCY MEDICAL SERVICES AUTHORITY,PITTSBURGH,PA,621910.0
EIN-25-1340734,APPALACHIAN YOUTH SERVICE INC,EBENSBURG,PA,900099.0
EIN-25-1340919,ST JUSTINS PLAZA INC,OAKMONT,PA,531110.0
EIN-25-1342910,SOUTH BUTLER COMMUNITY LIBRARY,SAXONBURG,PA,900099.0
EIN-25-1342981,FREEPORT AREA LIBRARY ASSOCIATION,FREEPORT,PA,813410.0
EIN-25-1343555,LAUREL VALLEY AMBULANCE SERVICE INC,NEW FLORENCE,PA,900099.0
EIN-25-1343824,HYNDMAN AREA HEALTH CENTER INC,HYNDMAN,PA,621400.0
EIN-25-1345160,HUNTINGDON COUNTY HUMANE SOCIETY,HUNTINGDON,PA,812900.0
EIN-25-1345388,MURRYSVILLE MEDIC NO 1,MURRYSVILLE,PA,621910.0
EIN-25-1346114,FOXWALL EMERGENCY MEDICAL SERVICE INC,PITTSBURGH,PA,621910.0
EIN-25-1348080,THOMAS CAMPBELL APARTMENTS NORTH,WASHINGTON,PA,531110.0
EIN-25-1352326,DUBOIS CONTINUUM OF CARE COMMUNITY INC,DUBOIS,PA,900099.0
EIN-25-1352932,CARNEGIE FREE LIBRARY,BEAVER FALLS,PA,900099.0
EIN-25-1353691,THE BIG RUN VOLUNTEER FIRE COMPANY & RELIEF ASSOCIATION,BIG RUN,PA,900004.0
EIN-25-1353697,MOUNT NITTANY RESIDENCES INC,ALTOONA,PA,531110.0
EIN-25-1353766,CALLIOPE HOUSE INC,PITTSBURGH,PA,711300.0
EIN-25-1356573,SPARTANSBURG VOLUNTEER FIRE DEPT & RELIEF ASSN,SPARTANSBURG,PA,621910.0
EIN-25-1358245,CHRIST THE KING MANOR,DUBOIS,PA,623000.0
EIN-25-1358423,PENNSYLVANIA FAMILY SUPPORT ALLIANCE,HARRISBURG,PA,624100.0
EIN-25-1360789,ST AMBROSE MANOR INCORPORATED,PITTSBURGH,PA,531110.0
EIN-25-1361573,GREATER PITTSBURGH CONVENTION AND VISITORS BUREAU EDUCATION,PITTSBURGH,PA,900099.0
EIN-25-1361926,KIRWAN HEIGHTS VOLUNTEER FIREMENS ASSOCIATION,BRIDGEVILLE,PA,621910.0
EIN-25-1362117,SOUTHERN ALLEGHENIES EMERGENCY MEDICAL SERVICES COUNCIL INC,ALTOONA,PA,621990.0
EIN-25-1362217,PENNSYLVANIA STATE ASSOCIATION OF COUNTY FAIRS,PLEASANT UNTY,PA,110000.0
EIN-25-1365864,LIBRARY BOARD OF THE BOROUGH OF OAKMONT,OAKMONT,PA,900099.0
EIN-25-1366908,EAST HILLS RECREATION COMMISSION,JOHNSTOWN,PA,713940.0
EIN-25-1368765,METHODIST UNION OF SOCIAL AGENCIES INC,HOMESTEAD,PA,900099.0
EIN-25-1370668,EAST LIBERTY DEVELOPMENT INCORPORATED,PITTSBURGH,PA,900099.0
EIN-25-1371957,ROBINSON EMERGENCY MEDICAL SERVICE INC,PITTSBURGH,PA,621910.0
EIN-25-1373306,SCOTLAND COMMUNITY ASSOCIATION INC,SCOTLAND,PA,722210.0
EIN-25-1373736,WEST-IN-ARMS INC,VANDERGRIFT,PA,623990.0
EIN-25-1374374,IMMACULATE HEART OF MARY INC,PITTSBURGH,PA,532000.0
EIN-25-1379033,BROOKVILLE VOLUNTEER FIRE CO,BROOKVILLE,PA,561700.0
EIN-25-1380305,BELLMEAD HOUSING CORP,OAKMONT,PA,624200.0
EIN-25-1382621,HOSPICE OF METROPOLITAN ERIE INC,ERIE,PA,624100.0
EIN-25-1383255,TANGLEWOOD CENTER INC,LYNDORA,PA,624110.0
EIN-25-1384234,STANDING STONE SENIOR CITIZENS INC,HUNTINGDON,PA,561500.0
EIN-25-1385547,ENERGY & MINERAL LAW FOUNDATION,LEXINGTON,KY,900099.0
EIN-25-1388220,COUNCIL FOR HUMAN DIGNITY FOR BROCKWAY INC,BROCKWAY,PA,531110.0
EIN-25-1389364,CENTRE COUNTY PAWS INC,STATE COLLEGE,PA,900099.0
EIN-25-1389437,CRISIS SHELTER OF LAWRENCE COUNTY,NEW CASTLE,PA,900099.0
EIN-25-1389965,ARSENAL FAMILY AND CHILDRENS CENTER,PITTSBURGH,PA,611600.0
EIN-25-1390226,HARBORCREEK FIRE DEPARTMENT,HARBORCREEK,PA,621910.0
EIN-25-1390998,NEWBURG-HOPEWELL VOLUNTEER FIRE COMPANY,NEWBURG,PA,621910.0
EIN-25-1392652,LITERACY PITTSBURGH,PITTSBURGH,PA,611710.0
EIN-25-1392947,MT WASHINGTON CHILDRENS CENTER,PITTSBURGH,PA,624410.0
EIN-25-1393426,POISE FOUNDATION,PITTSBURGH,PA,541200.0
EIN-25-1394365,FOUNDATION FOR FREE ENTERPRISE EDUCATION,ERIE,PA,611710.0
EIN-25-1395314,SALTWORKS THEATRE COMPANY,PITTSBURGH,PA,711110.0
EIN-25-1395351,SAXTON COMMUNITY LIBRARY,SAXTON,PA,519130.0
EIN-25-1395375,BATTLES VILLAGE INCORPORATED,GIRARD,PA,624200.0
EIN-25-1396716,BALDWIN EMERGENCY MEDICAL SERVICE,PITTSBURGH,PA,621910.0
EIN-25-1396995,THE MCKEAN COUNTY HISTORICAL SOCIETY,SMETHPORT,PA,900099.0
EIN-25-1397903,ASSOCIATED MASTER PLUMBERS OF ALLEGHENY COUNTY,PITTSBURGH,PA,611600.0
EIN-25-1398627,CLAIRVAUX COMMONS INC,INDIANA,PA,532000.0
EIN-25-1399564,VERSAILLES APARTMENTS INC,N VERSAILLES,PA,532000.0
EIN-25-1400402,PORT VUE APARTMENTS INC,N VERSAILLES,PA,532000.0
EIN-25-1405563,CAMBRIA RESIDENTIAL SERVICES,JOHNSTOWN,PA,623990.0
EIN-25-1407815,PASSAVANT HOSPITAL FOUNDATION,PITTSBURGH,PA,900099.0
EIN-25-1408903,LITTLE LEAGUE BASEBALL INC,MT PLEASANT,PA,713940.0
EIN-25-1410081,ONCOLOGY NURSING FOUNDATION,PITTSBURGH,PA,611710.0
EIN-25-1411175,DISCIPLEMAKERS INC,STATE COLLEGE,PA,900099.0
EIN-25-1413291,PRESBYTERIAN MED CTR OF WASH,WASHINGTON,PA,623000.0
EIN-25-1413990,THE CLEARWATER CONSERVANCY OF CENTRAL PENNSYLVANIA INC,STATE COLLEGE,PA,900099.0
EIN-25-1417878,STOYSTOWN VOLUNTEER FIRE COMPANY INC,STOYSTOWN,PA,900099.0
EIN-25-1418095,THE FORBES FUNDS,PITTSBURGH,PA,900099.0
EIN-25-1418766,ZOOLOGICAL SOCIETY OF PITTSBURGH,PITTSBURGH,PA,900099.0
EIN-25-1419571,HUNTINGDON COUNTY BUSINESS & INDUSTRY INC,HUNTINGDON,PA,525990.0
EIN-25-1419588,CRANBERRY TOWNSHIP EMERGENCY MEDICAL SERVICE,CRANBERRY TWP,PA,621910.0
EIN-25-1419863,STONEBORO DEVELOPMENT CORPORATION,STONEBORO,PA,531110.0
EIN-25-1420269,COUNTRY MANOR INC OF DUNCANSVILLE,ALTOONA,PA,531110.0
EIN-25-1420912,PENNSYLVANIA EDUCATIONAL COMMUNICATIONS SYSTEMS,CAMP HILL,PA,900099.0
EIN-25-1420994,PITTSBURGH BUSINESS GROUP ON HEALTH,AMBRIDGE,PA,624100.0
EIN-25-1422309,THE FLAGSHIP NIAGARA LEAGUE,ERIE,PA,713990.0
EIN-25-1422682,WESTMORELAND COUNTY FOOD BANK INC,DELMONT,PA,900099.0
EIN-25-1423015,THE BUTLER PRESBYTERIAN SENIOR HOUSING INC,OAKMONT,PA,624200.0
EIN-25-1423020,FOOD FOR FAMILIES INC,ALTOONA,PA,424000.0
EIN-25-1423582,HISTORIC BROOKVILLE INC,BROOKVILLE,PA,900099.0
EIN-25-1425416,CRISIS CENTER NORTH INCORPORATION,PITTSBURGH,PA,611710.0
EIN-25-1425598,SAMARITAN COUNSELING CTR OF WESTERN PENNSYLVANIA,SEWICKLEY,PA,624100.0
EIN-25-1428113,PUNXSUTAWNEY GROUNDHOG CLUB,PUNXSUTAWNEY,PA,900099.0
EIN-25-1429525,PLEASANT GAP FIRE CO NO 1,PLEASANT GAP,PA,621910.0
EIN-25-1431960,WESTMORELAND HOCKEY ASSOCIATION,GREENSBURG,PA,711210.0
EIN-25-1433314,EASTERN AREA ADULT SERVICES INC,TURTLE CREEK,PA,621610.0
EIN-25-1433387,FINEVIEW CITIZENS COUNCIL INC,PITTSBURGH,PA,624410.0
EIN-25-1433810,FOUR FOOTED FRIENDS,INDIANA,PA,453910.0
EIN-25-1434643,VETERANS LEADERSHIP PROGRAM OF WESTERN PENNSYLVANIA INC,PITTSBURGH,PA,900099.0
EIN-25-1435130,MOUNTAIN TOP FIRE COMPANY,SANDY RIDGE,PA,621910.0
EIN-25-1437422,SEWICKLEY TOWNSHIP COMMUNITY AMBULANCE SERVICE,HERMINIE,PA,621910.0
EIN-25-1440652,EMMCO WEST INC,MEADVILLE,PA,621610.0
EIN-25-1441574,BROCKERHOFF HOUSE CORP,BELLEFONTE,PA,531110.0
EIN-25-1441652,BEECHVIEW MANOR INC,PITTSBURGH,PA,532000.0
EIN-25-1441775,TIOGA COUNTY AGRICULTURAL ASSOCIATION INC,MIDDLEBRY CTR,PA,713990.0
EIN-25-1446172,CAMBRIA COUNTY STUDENT HOCKEY LEAGUE INC,JOHNSTOWN,PA,713990.0
EIN-25-1446242,COMMUNITY FOOD WAREHOUSE OF MERCER COUNTY,SHARON,PA,624210.0
EIN-25-1448327,LIGONIER VALLEY LEARNING CENTER INC,LIGONIER,PA,624100.0
EIN-25-1451706,CHOSEN,ERIE,PA,900099.0
EIN-25-1452377,SPRINGFIELD TOWNSHIP VOLUNTEER HOSE COMPANY,MILL RUN,PA,900099.0
EIN-25-1452388,GREENCASTLE-ANTRIM BASEBALL SOFTBAL L ASSOC,GREENCASTLE,PA,713900.0
EIN-25-1455349,CLINTONVILLE VOLUNTEER FIRE DEPARTMENT AND RELIEF ASSOCIATION,CLINTONVILLE,PA,624200.0
EIN-25-1456232,LITTLE LEAGUE BASEBALL INC,MCMURRAY,PA,900099.0
EIN-25-1460742,ST LEONARDS HOME INC,HOLLIDAYSBURG,PA,623000.0
